ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
R90400159,electric_bike,2026-08-17 09:14:20,2026-08-17 09:27:44,Lexington Ave & E 63 St,5734.15,W 41 St & 8 Ave,6419.19,40.7642,-73.9660,40.7562,-73.9901,member
R90400181,electric_bike,2026-08-17 09:16:36,2026-08-17 09:26:25,E 17 St & Broadway,5307.10,Cleveland Pl & Spring St,6679.12,40.7371,-73.9902,40.7220,-73.9973,member
R90400162,classic_bike,2026-08-17 09:17:16,2026-08-17 09:23:34,Broadway and E 14 St,6115.16,Lafayette St & E 8 St,5906.08,40.7345,-73.9906,40.7302,-73.9911,member
R90400153,classic_bike,2026-08-17 09:18:00,2026-08-17 09:33:33,E 72 St & York Ave,6000.10,Pershing Square North,6711.03,40.7660,-73.9535,40.7518,-73.9778,member
R90400144,docked_bike,2026-08-17 09:18:14,2026-08-17 09:24:19,W 21 St & 6 Ave,6173.11,W 33 St & 7 Ave,6594.06,40.7417,-73.9942,40.7502,-73.9908,member
R90400176,electric_bike,2026-08-17 09:21:35,2026-08-17 09:37:34,University Pl & E 14 St,5183.03,West St & Chambers St,6917.09,40.7349,-73.9922,40.7175,-74.0132,member
R90400154,classic_bike,2026-08-17 09:22:30,2026-08-17 09:37:25,1 Ave & E 68 St,6056.19,E 43 St & Vanderbilt Ave,6741.16,40.7651,-73.9582,40.7530,-73.9774,member
R90400141,classic_bike,2026-08-17 09:22:34,2026-08-17 09:37:14,University Pl & E 14 St,5183.03,Cleveland Pl & Spring St,6679.12,40.7349,-73.9922,40.7220,-73.9973,casual
R90400173,classic_bike,2026-08-17 09:22:48,2026-08-17 09:53:33,West St & Chambers St,6917.09,E 43 St & Vanderbilt Ave,6741.16,40.7175,-74.0132,40.7530,-73.9774,member
R90400165,classic_bike,2026-08-17 09:23:52,2026-08-17 09:31:16,E 47 St and Park Ave,6462.07,Broadway & W 41 St,6732.19,40.7550,-73.9750,40.7553,-73.9868,member
R90400155,classic_bike,2026-08-17 09:24:51,2026-08-17 09:35:14,Christopher St and Greenwich St,6202.07,9 Ave & W 22 St,6088.11,40.7329,-74.0071,40.7455,-74.0019,casual
R90400139,classic_bike,2026-08-17 09:26:04,2026-08-17 09:38:21,West St & Chambers St,6917.09,broadway & battery pl,6881.14,40.7175,-74.0132,40.7045,-74.0136,member
R90400139,classic_bike,2026-08-17 09:26:04,2026-08-17 09:38:21,West St & Chambers St,6917.09,broadway & battery pl,6881.14,40.7175,-74.0132,40.7045,-74.0136,member
R90400174,classic_bike,2026-08-17 09:26:15,2026-08-17 09:47:13,Broadway & E 14 St ,6115.16,Vesey Pl & River Terrace,6741.09,40.7345,-73.9906,40.7153,-74.0163,member
R90400164,classic_bike,2026-08-17 09:28:13,2026-08-17 09:41:30,University Pl & E 14 St,5183.03,Pershing Square North,6711.03,40.7349,-73.9922,40.7518,-73.9778,member
R90400170,classic_bike,2026-08-17 09:28:46,2026-08-17 09:38:55,Lafayette St & E 8 St,5906.08,West St & Chambers St,6917.09,40.7302,-73.9911,40.7175,-74.0132,member
R90400177,classic_bike,2026-08-17 09:29:08,2026-08-17 09:38:02,w 26 st & 8 ave,6253.07,W 33 St & 7 Ave,6594.06,40.7472,-73.9973,40.7502,-73.9908,member
R90400167,classic_bike,2026-08-17 09:29:40,2026-08-17 09:47:32,Christopher St & Greenwich St,6202.07,W 33 St & 7 Ave,455,40.7329,-74.0071,40.7502,-73.9908,casual
R90400183,classic_bike,2026-08-17 09:29:59,2026-08-17 09:37:41,E 43 St & Vanderbilt Ave,6741.16,W 45 St & 6 Ave,6785.05,40.7530,-73.9774,40.7566,-73.9826,casual
R90400147,classic_bike,2026-08-17 09:30:59,2026-08-17 09:49:14,e 7 st & avenue a,5428.06,8 Ave & W 31 St,475,40.7263,-73.9838,40.7505,-73.9947,member
R90400166,classic_bike,2026-08-17 09:33:37,2026-08-17 09:40:28,Broadway & W 41 St,6732.19,W 33 St & 7 Ave,6594.06,40.7553,-73.9868,40.7502,-73.9908,member
R90400160,classic_bike,2026-08-17 09:34:36,2026-08-17 09:56:33,W 20 St & 11 Ave,5160.04,E 47 St & Park Ave,6462.07,40.7465,-74.0077,40.7550,-73.9750,casual
R90400180,classic_bike,2026-08-17 09:36:06,2026-08-17 09:47:34,W 33 St & 7 Ave,455,W 45 St & 6 Ave,6785.05,40.7502,-73.9908,40.7566,-73.9826,casual
R90400158,classic_bike,2026-08-17 09:39:26,2026-08-17 09:56:28,Lexington Ave & E 63 St,5734.15,W 41 St & 8 Ave,254,40.7642,-73.9660,40.7562,-73.9901,member
R90400150,electric_bike,2026-08-17 09:39:40,2026-08-17 09:56:14,E 7 St & Avenue A,5428.06,Broadway & W 41 St,6732.19,40.7263,-73.9838,40.7553,-73.9868,member
R90400178,classic_bike,2026-08-17 09:41:16,2026-08-17 09:56:43,E 7 St & Avenue A,5428.06,W 17 St & 8 Ave,5891.11,40.7263,-73.9838,40.7418,-74.0015,member
R90400168,electric_bike,2026-08-17 09:42:04,2026-08-17 09:57:28,Christopher St & Greenwich St,6202.07,Broadway & Battery Pl,6881.14,40.7329,-74.0071,40.7045,-74.0136,member
R90400146,classic_bike,2026-08-17 09:45:21,2026-08-17 09:58:28,broadway & e 14 st,6115.16,W 45 St & 6 Ave,6785.05,40.7345,-73.9906,40.7566,-73.9826,member
R90400140,electric_bike,2026-08-17 09:45:24,2026-08-17 10:01:04,University Pl & E 14 St,5183.03,west st & chambers st,6917.09,40.7349,-73.9922,40.7175,-74.0132,member
R90400149,classic_bike,2026-08-17 09:46:02,2026-08-17 09:55:42,E 17 St & Broadway,5307.10,6 Ave & W 33 St ,5431.02,40.7371,-73.9902,40.7490,-73.9880,member
R90400171,classic_bike,2026-08-17 09:46:59,2026-08-17 10:14:46,1 Ave & E 68 St,6056.19,6 Ave & W 33 St,5431.02,40.7651,-73.9582,40.7490,-73.9880,member
R90400142,electric_bike,2026-08-17 09:48:51,2026-08-17 09:58:05,E 17 St & Broadway,5307.10,Broadway & W 41 St,6732.19,40.7371,-73.9902,40.7553,-73.9868,casual
R90400138,classic_bike,2026-08-17 09:49:04,2026-08-17 10:01:57,1 Ave & E 68 St,6056.19,E 47 St & Park Ave ,6462.07,40.7651,-73.9582,40.7550,-73.9750,member
R90400161,electric_bike,2026-08-17 09:49:06,2026-08-17 10:02:47,Christopher St & Greenwich St,6202.07,W 26 St & 8 Ave,6253.07,40.7329,-74.0071,40.7472,-73.9973,casual
R90400152,electric_bike,2026-08-17 09:49:13,2026-08-17 10:07:31,University Pl & E 14 St,5183.03,Vesey Pl & River Terrace,6741.09,40.7349,-73.9922,40.7153,-74.0163,member
R90400157,classic_bike,2026-08-17 09:51:18,2026-08-17 10:05:56,W  20 St & 11 Ave,5160.04,W 41 St & 8 Ave,6419.19,40.7465,-74.0077,40.7562,-73.9901,member
R90400145,electric_bike,2026-08-17 09:54:08,2026-08-17 10:06:31,E 17 St & Broadway,5307.10,8 Ave & W 31 St,6359.12,40.7371,-73.9902,40.7505,-73.9947,member
R90400179,electric_bike,2026-08-17 09:56:05,2026-08-17 10:06:08,W 41 St & 8 Ave,6419.19,W 33 St & 7 Ave,455,40.7562,-73.9901,40.7502,-73.9908,member
R90400175,docked_bike,2026-08-17 09:56:29,2026-08-17 09:59:52,Vesey Pl & River Terrace,6741.09,West St & Chambers St,6917.09,40.7153,-74.0163,40.7175,-74.0132,member
R90400163,classic_bike,2026-08-17 09:56:39,2026-08-17 10:10:05,W 21 St & 6 Ave,6173.11,Pershing Square North,6711.03,40.7417,-73.9942,40.7518,-73.9778,member
R90400195,electric_bike,2026-08-17 10:00:07,2026-08-17 10:09:44,Broadway & E 14 St,6115.16,8 Ave & W 31 St,6359.12,40.7345,-73.9906,40.7505,-73.9947,member
R90400194,electric_bike,2026-08-17 10:00:42,2026-08-17 10:07:07,Lexington Ave & E 63 St,5734.15,E 43 St & Vanderbilt Ave,6741.16,40.7642,-73.9660,40.7530,-73.9774,member
R90400192,classic_bike,2026-08-17 10:08:55,2026-08-17 10:16:17,Broadway & W 41 St,6732.19,W 33 St & 7 Ave,6594.06,40.7553,-73.9868,40.7502,-73.9908,member
R90400191,classic_bike,2026-08-17 10:10:15,2026-08-17 10:14:56,E 7 St & Avenue A,5428.06,Lafayette St & E 8 St,5906.08,40.7263,-73.9838,40.7302,-73.9911,member
R90400190,classic_bike,2026-08-17 10:14:30,2026-08-17 10:19:07,1 Ave & E 68 St,6056.19,Lexington Ave & E 63 St,5734.15,40.7651,-73.9582,40.7642,-73.9660,member
R90400193,classic_bike,2026-08-17 10:19:26,2026-08-17 10:24:36,W 45 St & 6 Ave,366,E 43 St & Vanderbilt Ave,6741.16,40.7566,-73.9826,40.7530,-73.9774,member
R90400187,electric_bike,2026-08-17 10:23:54,2026-08-17 10:33:48,Lexington Ave & E 63 St,5734.15,W 41 St & 8 Ave,6419.19,40.7642,-73.9660,40.7562,-73.9901,casual
R90400189,electric_bike,2026-08-17 10:31:38,2026-08-17 10:50:33,Vesey Pl & River Terrace,6741.09,University Pl & E 14 St,5183.03,40.7153,-74.0163,40.7349,-73.9922,member
R90400188,classic_bike,2026-08-17 10:32:21,2026-08-17 10:37:43,W 41 St & 8 Ave,6419.19,W 33 St & 7 Ave,6594.06,40.7562,-73.9901,40.7502,-73.9908,member
R90400196,classic_bike,2026-08-17 10:44:41,2026-08-17 10:47:33,Pershing Square North,6711.03,E 43 St & Vanderbilt Ave,6741.16,40.7518,-73.9778,40.7530,-73.9774,casual
R90400185,classic_bike,2026-08-17 10:46:14,2026-08-17 10:56:01,E 43 St & Vanderbilt Ave,6741.16,6 Ave & W 33 St,5431.02,40.7530,-73.9774,40.7490,-73.9880,member
R90400186,electric_bike,2026-08-17 10:46:55,2026-08-17 10:51:27,1 Ave & E 68 St,6056.19,Lexington Ave & E 63 St,5734.15,40.7651,-73.9582,40.7642,-73.9660,member
R90400184,classic_bike,2026-08-17 10:58:01,2026-08-17 11:06:24,W 17 St & 8 Ave,5891.11,6 Ave & W 33 St,5431.02,40.7418,-74.0015,40.7490,-73.9880,member
R90400211,classic_bike,2026-08-17 11:00:16,2026-08-17 11:05:02,W 26 St & 8 Ave,6253.07,6 Ave & W 33 St,5431.02,40.7472,-73.9973,40.7490,-73.9880,member
R90400197,classic_bike,2026-08-17 11:01:23,2026-08-17 11:21:05,E 17 St & Broadway,5307.10,West St & Chambers St,6917.09,40.7371,-73.9902,40.7175,-74.0132,member
R90400208,electric_bike,2026-08-17 11:07:55,2026-08-17 11:21:39,West St & Chambers St,6917.09,University Pl & E 14 St,5183.03,40.7175,-74.0132,40.7349,-73.9922,member
R90400205,classic_bike,2026-08-17 11:11:36,2026-08-17 11:19:53,Lafayette St & E 8 St,5906.08,E 7 St & Avenue A,5428.06,40.7302,-73.9911,40.7263,-73.9838,member
R90400198,classic_bike,2026-08-17 11:13:05,2026-08-17 11:20:13,E 75 St & 3 Ave,6186.15,E  72 St & York Ave,6000.10,40.7714,-73.9573,40.7660,-73.9535,member
R90400209,electric_bike,2026-08-17 11:13:48,2026-08-17 11:22:07,w 17 st & 8 ave,5891.11,University Pl & E 14 St,5183.03,40.7418,-74.0015,40.7349,-73.9922,member
R90400203,docked_bike,2026-08-17 11:13:54,2026-08-17 11:21:36,W 26 St & 8 Ave,6253.07,W 21 St & 6 Ave,6173.11,40.7472,-73.9973,40.7417,-73.9942,casual
R90400200,classic_bike,2026-08-17 11:20:03,2026-08-17 11:33:49,Pershing Square North,6711.03,W 21 St & 6 Ave,6173.11,40.7518,-73.9778,40.7417,-73.9942,member
R90400210,classic_bike,2026-08-17 11:23:02,2026-08-17 11:44:02,E 75 St & 3 Ave ,6186.15,W 45 St & 6 Ave,6785.05,40.7714,-73.9573,40.7566,-73.9826,member
R90400204,classic_bike,2026-08-17 11:28:28,2026-08-17 11:40:48,Cleveland Pl & Spring St,6679.12,University Pl & E 14 St ,382,40.7220,-73.9973,40.7349,-73.9922,member
R90400201,electric_bike,2026-08-17 11:30:17,2026-08-17 11:33:09,University Pl & E 14 St,5183.03,Lafayette St & E 8 St,5906.08,40.7349,-73.9922,40.7302,-73.9911,member
R90400206,classic_bike,2026-08-17 11:36:07,2026-08-17 11:39:15,Broadway & W 41 St,6732.19,W 41 St & 8 Ave,6419.19,40.7553,-73.9868,40.7562,-73.9901,member
R90400207,classic_bike,2026-08-17 11:36:41,2026-08-17 11:41:11,Lafayette St & E 8 St,5906.08,Carmine St & 6 Ave,6650.03,40.7302,-73.9911,40.7303,-74.0022,member
R90400202,electric_bike,2026-08-17 11:41:09,2026-08-17 11:45:31,6 Ave & W 33 St,5431.02,W 45 St & 6 Ave,6785.05,40.7490,-73.9880,40.7566,-73.9826,member
R90400199,classic_bike,2026-08-17 11:56:24,2026-08-17 12:13:33,Christopher St & Greenwich St,6202.07,w 33 st & 7 ave,6594.06,40.7329,-74.0071,40.7502,-73.9908,member
R90400221,electric_bike,2026-08-17 12:06:03,2026-08-17 12:16:06,Christopher St & Greenwich St,6202.07,Cleveland Pl & Spring St,6679.12,40.7329,-74.0071,40.7220,-73.9973,member
R90400223,classic_bike,2026-08-17 12:10:05,2026-08-17 12:25:06,Broadway & E 14 St ,6115.16,W 41 St & 8 Ave,6419.19,40.7345,-73.9906,40.7562,-73.9901,casual
R90400216,electric_bike,2026-08-17 12:12:59,2026-08-17 12:41:59,West St & Chambers St,6917.09,E 43 St & Vanderbilt Ave,590,40.7175,-74.0132,40.7530,-73.9774,member
R90400225,classic_bike,2026-08-17 12:13:12,2026-08-17 12:23:00,W 41 St & 8 Ave,6419.19,E 47 St & Park Ave,6462.07,40.7562,-73.9901,40.7550,-73.9750,casual
R90400225,classic_bike,2026-08-17 12:13:12,2026-08-17 12:23:00,W 41 St & 8 Ave,6419.19,E 47 St & Park Ave,6462.07,40.7562,-73.9901,40.7550,-73.9750,casual
R90400213,electric_bike,2026-08-17 12:13:15,2026-08-17 12:32:23,W 21 St & 6 Ave,6173.11,South End Ave & Liberty St,6060.05,40.7417,-73.9942,40.7112,-74.0158,member
R90400218,classic_bike,2026-08-17 12:13:43,2026-08-17 12:30:17,W 45 St & 6 Ave,366,Lexington Ave & E 63 St ,5734.15,40.7566,-73.9826,40.7642,-73.9660,casual
R90400227,classic_bike,2026-08-17 12:14:58,2026-08-17 12:21:45,W 33 St & 7 Ave,6594.06,W 21 St & 6 Ave,6173.11,40.7502,-73.9908,40.7417,-73.9942,member
R90400219,classic_bike,2026-08-17 12:15:30,2026-08-17 12:24:07,W 21 St & 6 Ave,6173.11,University Pl & E 14 St,382,40.7417,-73.9942,40.7349,-73.9922,member
R90400230,classic_bike,2026-08-17 12:16:40,2026-08-17 12:20:22,Broadway & W 41 St,6732.19,W 45 St & 6 Ave,6785.05,40.7553,-73.9868,40.7566,-73.9826,member
R90400232,classic_bike,2026-08-17 12:18:16,2026-08-17 12:30:12,Cleveland Pl & Spring St,6679.12,University Pl & E 14 St,5183.03,40.7220,-73.9973,40.7349,-73.9922,member
R90400229,classic_bike,2026-08-17 12:24:12,2026-08-17 12:35:35,W 41 St & 8 Ave,6419.19,W 20 St & 11 Ave,207,40.7562,-73.9901,40.7465,-74.0077,casual
R90400226,electric_bike,2026-08-17 12:27:24,2026-08-17 12:34:25,W 33 St & 7 Ave,6594.06,E 47 St & Park Ave,6462.07,40.7502,-73.9908,40.7550,-73.9750,member
R90400222,classic_bike,2026-08-17 12:29:11,2026-08-17 12:37:56,West St & Chambers St,6917.09,Broadway & Battery Pl,519,40.7175,-74.0132,40.7045,-74.0136,member
R90400215,electric_bike,2026-08-17 12:34:33,2026-08-17 12:39:41,E 7 St & Avenue A,5428.06,Lafayette St & E 8 St,5906.08,40.7263,-73.9838,40.7302,-73.9911,member
R90400220,classic_bike,2026-08-17 12:41:01,2026-08-17 13:04:25,Broadway & Battery Pl,6881.14,E  7 St & Avenue A,5428.06,40.7045,-74.0136,40.7263,-73.9838,member
R90400217,classic_bike,2026-08-17 12:44:15,2026-08-17 12:55:31,lafayette st & e 8 st,5906.08,W 21 St & 6 Ave,6173.11,40.7302,-73.9911,40.7417,-73.9942,member
R90400214,classic_bike,2026-08-17 12:44:58,2026-08-17 12:55:25,Carmine St and 6 Ave,6650.03,Cleveland Pl & Spring St,6679.12,40.7303,-74.0022,40.7220,-73.9973,casual
R90400231,classic_bike,2026-08-17 12:47:12,2026-08-17 13:02:54,Christopher St & Greenwich St,6202.07,Broadway & E 14 St,6115.16,40.7329,-74.0071,40.7345,-73.9906,casual
R90400224,classic_bike,2026-08-17 12:47:22,2026-08-17 12:57:48,W 21 St & 6 Ave,6173.11,Broadway & W 41 St,6732.19,40.7417,-73.9942,40.7553,-73.9868,member
R90400228,classic_bike,2026-08-17 12:52:42,2026-08-17 12:59:03,9 Ave & W 22 St,6088.11,8 Ave & W 31 St,6359.12,40.7455,-74.0019,40.7505,-73.9947,member
R90400212,classic_bike,2026-08-17 12:54:10,2026-08-17 12:59:53,Cleveland Pl & Spring St,6679.12,Carmine St & 6 Ave,6650.03,40.7220,-73.9973,40.7303,-74.0022,member
R90400243,classic_bike,2026-08-17 13:12:01,2026-08-17 13:17:33,W 21 St & 6 Ave,6173.11,W 26 St & 8 Ave,439,40.7417,-73.9942,40.7472,-73.9973,member
R90400235,electric_bike,2026-08-17 13:14:10,2026-08-17 13:29:28,Christopher St & Greenwich St,6202.07,Pershing Square North ,6711.03,40.7329,-74.0071,40.7518,-73.9778,member
R90400239,classic_bike,2026-08-17 13:14:30,2026-08-17 13:24:48,University Pl & E 14 St,5183.03,Carmine St & 6 Ave,6650.03,40.7349,-73.9922,40.7303,-74.0022,member
R90400233,classic_bike,2026-08-17 13:15:30,2026-08-17 13:19:04,W 41 St & 8 Ave,6419.19,8 Ave & W 31 St,6359.12,40.7562,-73.9901,40.7505,-73.9947,casual
R90400240,classic_bike,2026-08-17 13:26:03,2026-08-17 13:38:34,E 72 St & York Ave,6000.10,E 47 St & Park Ave,415,40.7660,-73.9535,40.7550,-73.9750,casual
R90400238,classic_bike,2026-08-17 13:40:27,2026-08-17 13:53:57,E 17 St & Broadway,5307.10,Broadway & W 41 St,6732.19,40.7371,-73.9902,40.7553,-73.9868,member
R90400234,electric_bike,2026-08-17 13:44:07,2026-08-17 13:54:35,Pershing Square North,6711.03,W 26 St & 8 Ave,6253.07,40.7518,-73.9778,40.7472,-73.9973,member
R90400244,classic_bike,2026-08-17 13:44:20,2026-08-17 13:54:38,Pershing Square North,6711.03,6 Ave & W 33 St,5431.02,40.7518,-73.9778,40.7490,-73.9880,member
R90400241,classic_bike,2026-08-17 13:45:14,2026-08-17 13:50:00,W 26 St & 8 Ave,6253.07,W 33 St & 7 Ave,6594.06,40.7472,-73.9973,40.7502,-73.9908,casual
R90400237,electric_bike,2026-08-17 13:49:47,2026-08-17 14:02:36,8 Ave & W 31 St,6359.12,e 17 st & broadway,5307.10,40.7505,-73.9947,40.7371,-73.9902,member
R90400236,electric_bike,2026-08-17 13:52:29,2026-08-17 13:55:28,W 45 St & 6 Ave,366,W 41 St & 8 Ave,6419.19,40.7566,-73.9826,40.7562,-73.9901,member
R90400242,electric_bike,2026-08-17 13:57:34,2026-08-17 14:08:23,W 41 St & 8 Ave,6419.19,E 47 St & Park Ave,6462.07,40.7562,-73.9901,40.7550,-73.9750,member
R90400247,electric_bike,2026-08-17 14:05:39,2026-08-17 14:07:02,University Pl & E 14 St,5183.03,University Pl & E 14 St,5183.03,40.7349,-73.9922,40.7349,-73.9922,member
R90400253,classic_bike,2026-08-17 14:05:50,2026-08-17 14:27:03,West St & Chambers St,6917.09,W 21 St & 6 Ave,6173.11,40.7175,-74.0132,40.7417,-73.9942,member
R90400249,electric_bike,2026-08-17 14:06:36,2026-08-17 14:16:19,9 Ave & W 22 St,6088.11,Broadway & E 14 St,6115.16,40.7455,-74.0019,40.7345,-73.9906,casual
R90400252,classic_bike,2026-08-17 14:07:53,2026-08-17 14:15:51,W 20 St & 11 Ave,5160.04,Christopher St & Greenwich St,6202.07,40.7465,-74.0077,40.7329,-74.0071,member
R90400255,electric_bike,2026-08-17 14:13:10,2026-08-17 14:20:35,W 26 St & 8 Ave,6253.07,W 21 St & 6 Ave,6173.11,40.7472,-73.9973,40.7417,-73.9942,member
R90400256,classic_bike,2026-08-17 14:16:17,2026-08-17 14:21:58,Carmine St & 6 Ave,6650.03,Christopher St & Greenwich St,6202.07,40.7303,-74.0022,40.7329,-74.0071,member
R90400245,electric_bike,2026-08-17 14:21:11,2026-08-17 14:39:20,E 43 St & Vanderbilt Ave,6741.16,E 72 St & York Ave,6000.10,40.7530,-73.9774,40.7660,-73.9535,member
R90400250,classic_bike,2026-08-17 14:24:27,2026-08-17 14:38:06,Carmine St & 6 Ave,6650.03,9 Ave & W 22 St,6088.11,40.7303,-74.0022,40.7455,-74.0019,member
R90400251,classic_bike,2026-08-17 14:26:44,2026-08-17 14:35:35,W 20 St & 11 Ave,5160.04,w 17 st & 8 ave,5891.11,40.7465,-74.0077,40.7418,-74.0015,member
R90400254,electric_bike,2026-08-17 14:28:38,,Lafayette St & E 8 St,5906.08,,,40.7302,-73.9911,,,member
R90400257,classic_bike,2026-08-17 14:42:41,2026-08-17 14:49:36,Pershing Square North,6711.03,W 33 St & 7 Ave,6594.06,40.7518,-73.9778,40.7502,-73.9908,casual
R90400248,classic_bike,2026-08-17 14:47:29,2026-08-17 14:59:04,University Pl and E 14 St,5183.03,w 17 st & 8 ave,5891.11,40.7349,-73.9922,40.7418,-74.0015,member
R90400246,classic_bike,2026-08-17 14:48:45,2026-08-17 14:55:47,9 Ave & W 22 St,6088.11,8 Ave & W 31 St,6359.12,40.7455,-74.0019,40.7505,-73.9947,member
R90400262,electric_bike,2026-08-17 15:02:38,2026-08-17 15:07:46,Broadway & E 14 St,514,Lafayette St & E 8 St,5906.08,40.7345,-73.9906,40.7302,-73.9911,member
R90400269,electric_bike,2026-08-17 15:03:54,2026-08-17 15:06:48,Broadway & E 14 St,6115.16,Lafayette St & E 8 St,5906.08,40.7345,-73.9906,40.7302,-73.9911,member
R90400273,electric_bike,2026-08-17 15:08:31,2026-08-17 15:14:19,W 17 St & 8 Ave,5891.11,9 Ave & W 22 St,6088.11,40.7418,-74.0015,40.7455,-74.0019,member
R90400258,classic_bike,2026-08-17 15:21:15,2026-08-17 15:28:20,Broadway & E 14 St,6115.16,Christopher St & Greenwich St,6202.07,40.7345,-73.9906,40.7329,-74.0071,member
R90400259,electric_bike,2026-08-17 15:21:16,2026-08-17 15:28:27,Lafayette St & E 8 St,5906.08,W 21 St & 6 Ave ,6173.11,40.7302,-73.9911,40.7417,-73.9942,member
R90400263,classic_bike,2026-08-17 15:23:11,2026-08-17 15:32:55,E  75 St & 3 Ave,6186.15,Lexington Ave & E 63 St,5734.15,40.7714,-73.9573,40.7642,-73.9660,member
R90400265,classic_bike,2026-08-17 15:25:50,2026-08-17 15:32:10,Lafayette St & E 8 St,5906.08,Carmine St & 6 Ave ,6650.03,40.7302,-73.9911,40.7303,-74.0022,casual
R90400271,electric_bike,2026-08-17 15:28:40,2026-08-17 15:32:46,South End Ave & Liberty St,6060.05,West St & Chambers St,6917.09,40.7112,-74.0158,40.7175,-74.0132,member
R90400268,classic_bike,2026-08-17 15:35:45,2026-08-17 15:44:16,Broadway & E 14 St,6115.16,Lafayette St & E 8 St,5906.08,40.7345,-73.9906,40.7302,-73.9911,member
R90400266,electric_bike,2026-08-17 15:41:28,2026-08-17 15:55:55,W 33 St & 7 Ave,6594.06,Christopher St & Greenwich St,6202.07,40.7502,-73.9908,40.7329,-74.0071,member
R90400267,classic_bike,2026-08-17 15:43:55,2026-08-17 15:55:24,W 26 St & 8 Ave,6253.07,Christopher St & Greenwich St,6202.07,40.7472,-73.9973,40.7329,-74.0071,casual
R90400272,classic_bike,2026-08-17 15:45:25,2026-08-17 16:00:33,Broadway & W 41 St,6732.19,W 20 St & 11 Ave,5160.04,40.7553,-73.9868,40.7465,-74.0077,casual
R90400272,classic_bike,2026-08-17 15:45:25,2026-08-17 16:00:33,Broadway & W 41 St,6732.19,W 20 St & 11 Ave,5160.04,40.7553,-73.9868,40.7465,-74.0077,casual
R90400270,classic_bike,2026-08-17 15:46:58,2026-08-17 15:59:01,E 47 St & Park Ave,415,w 41 st & 8 ave,6419.19,40.7550,-73.9750,40.7562,-73.9901,member
R90400264,classic_bike,2026-08-17 15:51:47,2026-08-17 15:58:56,Broadway & E 14 St,6115.16,Lafayette St & E 8 St ,5906.08,40.7345,-73.9906,40.7302,-73.9911,member
R90400260,classic_bike,2026-08-17 15:52:11,2026-08-17 16:00:31,8 Ave & W 31 St,6359.12,W 21 St & 6 Ave,6173.11,40.7505,-73.9947,40.7417,-73.9942,casual
R90400261,classic_bike,2026-08-17 15:56:31,2026-08-17 16:03:13,W 45 St & 6 Ave,6785.05,Broadway & W 41 St,6732.19,40.7566,-73.9826,40.7553,-73.9868,member
R90400277,classic_bike,2026-08-17 16:06:02,2026-08-17 16:12:33,W 45 St & 6 Ave,6785.05,E 43 St & Vanderbilt Ave,6741.16,40.7566,-73.9826,40.7530,-73.9774,member
R90400306,classic_bike,2026-08-17 16:06:35,2026-08-17 16:26:56,E 47 St & Park Ave,6462.07,Lafayette St & E 8 St,5906.08,40.7550,-73.9750,40.7302,-73.9911,casual
R90400279,classic_bike,2026-08-17 16:07:04,2026-08-17 16:23:09,9 Ave & W 22 St,6088.11,Broadway & E 14 St,6115.16,40.7455,-74.0019,40.7345,-73.9906,member
R90400293,classic_bike,2026-08-17 16:07:09,2026-08-17 16:21:19,W 41 St & 8 Ave,6419.19,W 20 St & 11 Ave,5160.04,40.7562,-73.9901,40.7465,-74.0077,member
